venue_id,name,city,matched_name,address,lat,lng,confidence,needs_review
san_francisco_084,Ju-Ni,San Francisco,Ju-Ni,"1335 Fulton St STE 101, San Francisco, CA 94117, USA",37.7765382,-122.4388301,high,false
san_francisco_085,Bar Gemini,San Francisco,Bar Gemini,"2845 18th St, San Francisco, CA 94110, USA",37.7616433,-122.4105768,high,false
san_francisco_086,Harper & Rye,San Francisco,Harper & Rye,"1695 Polk St, San Francisco, CA 94109, USA",37.7922344,-122.4213201,high,false
san_francisco_087,Horsefeather,San Francisco,Horsefeather SF,"528 Divisadero St, San Francisco, CA 94117, USA",37.7744995,-122.4374566,high,false
san_francisco_088,Peacekeeper,San Francisco,Peacekeeper,"925 Bush St, San Francisco, CA 94109, USA",37.7895456,-122.4125292,high,false
san_francisco_089,Friends and Family,San Francisco,Friends & Family,"468 25th St, Oakland, CA 94612, USA",37.8145317,-122.2669857,high,false
san_francisco_090,Charmaine's,San Francisco,Charmaine’s,"Proper Hotel (Rooftop, 1100 Market St, San Francisco, CA 94102, USA",37.7807304,-122.412498,high,false
san_francisco_091,Bar Iris,San Francisco,Bar Iris,"2310 Polk St, San Francisco, CA 94109, USA",37.7981126,-122.422082,high,false
san_francisco_092,ABV,San Francisco,ABV,"3174 16th St, San Francisco, CA 94103, USA",37.7649603,-122.4235572,high,false
san_francisco_093,Phonobar,San Francisco,Phonobar,"370 Grove St, San Francisco, CA 94102, USA",37.7779933,-122.4228274,high,false
san_francisco_094,Bodega,San Francisco,Bodega North Beach,"700 Columbus Ave, San Francisco, CA 94133, USA",37.8013393,-122.4113337,high,false
san_francisco_095,Union Larder,San Francisco,Union Larder,"1945 Hyde St, San Francisco, CA 94109, USA",37.7988463,-122.4191647,high,false
san_francisco_096,Verve Wine,San Francisco,Verve Wine SF,"2358 Fillmore St, San Francisco, CA 94115, USA",37.7914407,-122.4341638,high,false
san_francisco_097,Gigis,San Francisco,GiGi's,"299 Divisadero St, San Francisco, CA 94117, USA",37.7720964,-122.4373809,high,false
san_francisco_098,Bar Jabroni,San Francisco,Bar Jabroni,"698 Haight St, San Francisco, CA 94117, USA",37.771869,-122.4336353,high,false
san_francisco_099,Rampant,San Francisco,Rampant Bottle & Bar,"3516 Balboa St, San Francisco, CA 94121, USA",37.7759116,-122.4965396,high,false
san_francisco_100,Radhaus,San Francisco,Radhaus,"2 Marina Blvd BUILDING A, San Francisco, CA 94123, USA",37.8064484,-122.4321771,high,false
san_francisco_101,Woods,San Francisco,Woods Cervecería,"3801 18th St, San Francisco, CA 94114, USA",37.7611469,-122.4285425,high,false
san_francisco_102,Buddy,San Francisco,buddy,"3115 22nd St, San Francisco, CA 94110, USA",37.7553959,-122.4171097,high,false
san_francisco_103,Birba,San Francisco,Birba,"458 Grove St, San Francisco, CA 94102, USA",37.7778352,-122.4242241,high,false
san_francisco_104,Bar Part Time,San Francisco,Bar Part Time,"496 14th St, San Francisco, CA 94103, USA",37.7681234,-122.4241805,high,false
san_francisco_105,Arcana,San Francisco,Arcana,"2512 Mission St, San Francisco, CA 94110, USA",37.7567705,-122.4190721,high,false
san_francisco_106,Garden Creamery,San Francisco,Garden Creamery,"3566 20th St, San Francisco, CA 94110, USA",37.7586821,-122.4204424,high,false
san_francisco_107,Salt & Straw,San Francisco,Salt & Straw,"586 Hayes St, San Francisco, CA 94102, USA",37.776618,-122.4260455,high,false
san_francisco_108,Bi-Rite Creamery,San Francisco,Bi-Rite Creamery,"3692 18th St, San Francisco, CA 94110, USA",37.76159,-122.425717,high,false
san_francisco_109,Miette,San Francisco,Miette,"2252 Fillmore St, San Francisco, CA 94115, USA",37.7905723,-122.4340492,high,false
san_francisco_110,Victoria Pastry Co.,San Francisco,Victoria Pastry Company,"700 Filbert St, San Francisco, CA 94133, USA",37.8013226,-122.4112907,high,false
san_francisco_111,Swenson's,San Francisco,Swensen's,"1999 Hyde St, San Francisco, CA 94109, USA",37.7990352,-122.4191958,high,false
san_francisco_112,Stinson Beach,San Francisco,Stinson Beach,"Stinson Beach, CA 94970, USA",37.9004816,-122.6444263,medium,true
san_francisco_113,Baker Beach,San Francisco,Baker Beach,"Baker Beach, San Francisco, CA, USA",37.7935724,-122.483638,high,false
san_francisco_114,Crissy Field Beach,San Francisco,Crissy Field East Beach,"Crissy Field East Beach, San Francisco, CA 94129, USA",37.8064291,-122.4506915,high,false
san_francisco_115,Ocean Beach,San Francisco,Ocean Beach,"Ocean Beach, San Francisco, CA, USA",37.75939210000001,-122.510734,high,false
san_francisco_116,Rodeo Beach,San Francisco,Rodeo Beach,"Rodeo Beach, California 94941, USA",37.830669,-122.5370429,high,false
san_francisco_117,Alta Plaza,San Francisco,Alta Plaza Park,"Jackson St. &, Steiner St, San Francisco, CA 94115, USA",37.79120899999999,-122.4377047,high,false
san_francisco_118,Alamo Park,San Francisco,Alamo Square Park,"Alamo Square Park, Hayes St, San Francisco, CA 94117, USA",37.7763366,-122.4346917,medium,true
san_francisco_119,Golden Gate Park,San Francisco,Golden Gate Park,"San Francisco, CA, USA",37.7689203,-122.482977,high,false
san_francisco_120,Presidio,San Francisco,Presidio of San Francisco,"Presidio of San Francisco, San Francisco, CA, USA",37.7923841,-122.4810057,medium,true
san_francisco_121,Fort Mason,San Francisco,Fort Mason,"Fort Mason, San Francisco, CA 94109, USA",37.8050986,-122.4252327,medium,true
san_francisco_122,Dolores Park,San Francisco,Mission Dolores Park,"Dolores St &, 19th St, San Francisco, CA 94114, USA",37.7602015,-122.4267959,high,false
san_francisco_123,Marina Green,San Francisco,Marina Green,"San Francisco, CA 94123, USA",37.8066961,-122.439016,high,false
san_francisco_124,Ferry Building,San Francisco,Ferry Building,"1 Ferry Building, San Francisco, CA 94105, USA",37.7954425,-122.3936136,high,false
san_francisco_125,Fort Mason Farmers Market,San Francisco,Fort Mason Center Farmers' Market,"Landmark Building E, Marina Blvd, San Francisco, CA 94109, USA",37.8061452,-122.4312971,high,false
san_francisco_126,Outer Sunset Farmers Market,San Francisco,Outer Sunset Farmer's Market & Mercantile,"1994 37th Ave, San Francisco, CA 94116, USA",37.7509187,-122.4956153,high,false
san_francisco_127,Clement Street,San Francisco,Clement Street,"Clement St, San Francisco, CA, USA",37.782132,-122.4826232,medium,true
san_francisco_128,Marin Headlands,San Francisco,Marin Headlands,"California, USA",37.8389196,-122.5151427,high,false
san_francisco_129,Mt. Tam Cloud Ridge,San Francisco,Mount Tamalpais State Park,"3801 Panoramic Hwy, Mill Valley, CA 94941, USA",37.8890472,-122.6107881,high,false
san_francisco_130,Kirby Cove,San Francisco,Kirby Cove,"Kirby Cove, San Francisco, CA, USA",37.8260811,-122.4898368,high,false
san_francisco_131,Batteries to Bluff,San Francisco,Battery to Bluffs Trail,"Battery to Bluffs Trail, San Francisco, CA 94129, USA",37.8000078,-122.4795184,medium,true
san_francisco_132,Lands End,San Francisco,Lands End Lookout,"680 Point Lobos Ave, San Francisco, CA 94121, USA",37.779723,-122.5115887,high,false
san_francisco_133,MOMA,San Francisco,San Francisco Museum of Modern Art,"151 3rd St, San Francisco, CA 94103, USA",37.7857182,-122.4010508,high,false
san_francisco_134,DeYoung Museum,San Francisco,de Young Museum,"50 Hagiwara Tea Garden Dr, San Francisco, CA 94118, USA",37.771469,-122.4686755,high,false
san_francisco_135,Asian Art Museum,San Francisco,Asian Art Museum,"200 Larkin St, San Francisco, CA 94102, USA",37.7802772,-122.4161605,high,false
san_francisco_136,Legion of Honor,San Francisco,Legion of Honor,"100 34th Ave, San Francisco, CA 94121, USA",37.7844661,-122.5008419,high,false
san_francisco_137,Outside Lands,San Francisco,Outside Lands,"501 Stanyan St, San Francisco, CA 94117, USA",37.7681551,-122.4931152,high,false
san_francisco_138,Portola Festival,San Francisco,Pier 80,"401 Cesar Chavez St, San Francisco, CA 94124, USA",37.7502132,-122.3801194,high,false
san_francisco_139,Stern Grove Festival,San Francisco,Stern Grove Festival,"Wawona St, San Francisco, CA 94132, USA",37.7359493,-122.4795632,high,false
san_francisco_140,The Fox Theater,San Francisco,Fox Theater,"1807 Telegraph Ave, Oakland, CA 94612, USA",37.8080211,-122.2702226,high,false
san_francisco_141,Fort Mason Flix,San Francisco,Fort Mason Center for Arts & Culture,"2 Marina Blvd, San Francisco, CA 94123, USA",37.8067224,-122.4313474,high,false
san_francisco_142,Hardly Strictly Bluegrass Festival,San Francisco,Lindley Meadow Picnic Area,"1000 John F Kennedy Dr, San Francisco, CA 94122, USA",37.7705931,-122.4907574,high,false
san_francisco_143,Reformation,San Francisco,Reformation,"914 Valencia St, San Francisco, CA 94110, USA",37.7581804,-122.4215389,high,false
san_francisco_144,Frame,San Francisco,FRAME,"1926 Lombard St, San Francisco, CA 94123, USA",37.8003505,-122.4333473,high,false
san_francisco_145,Veronica Beard,San Francisco,Veronica Beard Fillmore,"2241 Fillmore St, San Francisco, CA 94115, USA",37.7904042,-122.4343406,high,false
san_francisco_146,L'Appartement Sezane,San Francisco,Sézane San Francisco,"2028 Fillmore St, San Francisco, CA 94115, USA",37.7883893,-122.4337062,high,false
san_francisco_147,Freda Salvador,San Francisco,Freda Salvador,"2011 Fillmore St, San Francisco, CA 94115, USA",37.7881312,-122.4339741,high,false
san_francisco_148,Post Script,San Francisco,post.script.,"2413 California St, San Francisco, CA 94115, USA",37.7887554,-122.4342011,high,false
san_francisco_149,Rag & Bone,San Francisco,rag & bone,"2060 Fillmore St, San Francisco, CA 94115, USA",37.7887798,-122.4336362,high,false
san_francisco_150,Isalis,San Francisco,isalis,"2127 Union St, San Francisco, CA 94123, USA",37.7971146,-122.4343007,high,false
san_francisco_151,Anomie,San Francisco,ANOMIE,"2149 Union St, San Francisco, CA 94123, USA",37.7970645,-122.4346564,high,false
san_francisco_152,Vuori,San Francisco,Vuori,"2090 Union St, San Francisco, CA 94123, USA",37.7974561,-122.4337302,high,false
san_francisco_153,Epicurean Trader,San Francisco,The Epicurean Trader,"465 Hayes St, San Francisco, CA 94102, USA",37.7766464,-122.4238951,high,false
san_francisco_154,Luke's Local,San Francisco,Luke's Local,"960 Cole St, San Francisco, CA 94117, USA",37.7650139,-122.4496722,high,false
san_francisco_155,The Bud Stop,San Francisco,The Bud Stop,"2206 Union St, San Francisco, CA 94123, USA",37.79714920000001,-122.4358713,high,false
san_francisco_156,Le Bouquet,San Francisco,Le Bouquet Flower Shop & Design House,"2205 Union St, San Francisco, CA 94123, USA",37.7969656,-122.4357022,high,false
san_francisco_157,Brandy Melville,San Francisco,Brandy Melville - San Francisco,"2085 Chestnut St, San Francisco, CA 94123, USA",37.8005331,-122.4375234,high,false
san_francisco_158,El Home,San Francisco,Arden Home,"233 14th St, San Francisco, CA 94103, USA",37.76818490000001,-122.4186541,high,false
san_francisco_159,Indigo Vintage,San Francisco,Indigo Vintage Coopertive,"1649 Haight St, San Francisco, CA 94117, USA",37.7695765,-122.4494638,high,false
san_francisco_160,Mejuri,San Francisco,Mejuri,"327A Hayes St, San Francisco, CA 94102, USA",37.7768784,-122.4218224,high,false
san_francisco_161,Two Skirts,San Francisco,Two Skirts,"2124 Chestnut St, San Francisco, CA 94123, USA",37.8006667,-122.4384302,high,false
san_francisco_162,Aviditor Nation,San Francisco,Aviator Nation,"1501 Haight St, San Francisco, CA 94117, USA",37.7698762,-122.4470472,high,false
san_francisco_163,Clare V.,San Francisco,Clare V.,"344 Linden St, San Francisco, CA 94102, USA",37.776413,-122.4236528,high,false
san_francisco_164,Mejun,San Francisco,Junbi Matcha & Tea - San Francisco,"685 Market St, San Francisco, CA 94105, USA",37.787853,-122.4029601,high,false
san_francisco_165,Buck Mason,San Francisco,Buck Mason,"568 Hayes St, San Francisco, CA 94102, USA",37.776724,-122.425781,high,false
san_francisco_166,Reliquary,San Francisco,Reliquary,"544 Hayes St, San Francisco, CA 94102, USA",37.776701,-122.425439,high,false
san_francisco_167,Wasteland,San Francisco,Wasteland,"1660 Haight St, San Francisco, CA 94117, USA",37.769816,-122.4496151,high,false
san_francisco_168,Baggu,San Francisco,BAGGU San Francisco,"888 Valencia St, San Francisco, CA 94110, USA",37.7587978,-122.421576,high,false
san_francisco_169,Nice Kicks,San Francisco,Nice Kicks,"1420 Haight St, San Francisco, CA 94117, USA",37.7703727,-122.4459028,high,false
san_francisco_170,Super Sample,San Francisco,Super Simple,"855 Valencia St, San Francisco, CA 94110, USA",37.7592268,-122.4211741,high,false
san_francisco_171,Aggregate Supply,San Francisco,Aggregate Supply,"806 Valencia St, San Francisco, CA 94110, USA",37.7597969,-122.4216629,high,false
san_francisco_172,Le Point,San Francisco,Le Point,"301 Valencia St, San Francisco, CA 94103, USA",37.768031,-122.422012,high,false
san_francisco_173,Afterlife Collective,San Francisco,Afterlife Collective,"541 Valencia St, San Francisco, CA 94110, USA",37.7642346,-122.4215742,high,false
san_francisco_174,Anine Bing,San Francisco,ANINE BING,"412 Jackson St, San Francisco, CA 94111, USA",37.7967243,-122.4022463,high,false
san_francisco_175,Isabel Marant,San Francisco,Isabel Marant San Francisco,"455 Jackson St, San Francisco, CA 94111, USA",37.7964423,-122.4027663,high,false
san_francisco_176,Thom Browne,San Francisco,Thom Browne San Francisco,"432 Jackson St, San Francisco, CA 94111, USA",37.7967223,-122.4025919,high,false
san_francisco_177,Zimmermann,San Francisco,ZIMMERMANN San Francisco,"458-460 Jackson St, San Francisco, CA 94111, USA",37.7966424,-122.4028807,high,false
san_francisco_178,Marin Country Mart,San Francisco,Marin Country Mart,"2257 Larkspur Landing Cir, Larkspur, CA 94939, USA",37.9476684,-122.5093248,high,false
san_francisco_179,The Real Real,San Francisco,The RealReal,"253 Post St, San Francisco, CA 94108, USA",37.78848139999999,-122.4061371,high,false
san_francisco_180,Clic,San Francisco,Clic Marin,"2241 Larkspur Landing Cir, Larkspur, CA 94939, USA",37.9479911,-122.508598,high,false
san_francisco_181,Diptyque,San Francisco,Diptyque Geary Street,"73 Geary St, San Francisco, CA 94108, USA",37.7876666,-122.4046369,high,false
san_francisco_182,Hudson Grace,San Francisco,Hudson Grace,"3350 Sacramento St, San Francisco, CA 94118, USA",37.7882552,-122.4478816,high,false
san_francisco_183,Jenni Kayne,San Francisco,Jenni Kayne Marin,"2005 Larkspur Landing Cir #19, Larkspur, CA 94939, USA",37.9470559,-122.5092398,high,false
san_francisco_184,Goop,San Francisco,Birba,"458 Grove St, San Francisco, CA 94102, USA",37.7778352,-122.4242241,high,false
san_francisco_185,LoveShackFancy,San Francisco,LoveShackFancy,"2409 Larkspur Landing Cir Suite 50, Larkspur, CA 94939, USA",37.9468868,-122.5088522,high,false
san_francisco_186,Doen,San Francisco,DÔEN,"2217 Larkspur Landing Cir Suite 25, Larkspur, CA 94939, USA",37.9471315,-122.5089516,high,false
san_francisco_187,Proof Lab,San Francisco,Proof Lab Surf Shop,"244 Shoreline Hwy, Mill Valley, CA 94941, USA",37.8817701,-122.5241012,high,false
san_francisco_188,"1 Hotel, Embarcadero",San Francisco,1 Hotel San Francisco,"8 Mission St, San Francisco, CA 94105, USA",37.7935686,-122.3930872,high,false
san_francisco_189,San Francisco Proper Hotel,San Francisco,San Francisco Proper Hotel,"45 McAllister St, San Francisco, CA 94102, USA",37.780882,-122.4126728,high,false
san_francisco_190,Hotel Drisco Pacific Heights,San Francisco,Hotel Drisco Pacific Heights,"2901 Pacific Ave, San Francisco, CA 94115, USA",37.7920574,-122.4432106,high,false
san_francisco_191,"Rosewood, Sand Hill",San Francisco,Rosewood Sand Hill,"2825 Sand Hill Rd, Menlo Park, CA 94025, USA",37.4195178,-122.2122862,high,false
san_francisco_192,Nobu Hotel,San Francisco,Nobu Hotel Palo Alto,"180 Hamilton Ave, Palo Alto, CA 94301, USA",37.4436874,-122.1614303,high,false
san_francisco_193,The Ritz,San Francisco,"The Ritz-Carlton, San Francisco","600 Stockton St, San Francisco, CA 94108, USA",37.7916201,-122.4072756,high,false
sardinia_001,Albero Capavolto,Sardinia,Albero Capovolto,"Strada Su Donnigheddu, 13, 07026 Olbia Provincia della Gallura Nord-Est Sardegna, Italy",40.9871389,9.5295826,low,true
sardinia_002,Su Gologone,Sardinia,Su Gologone Experience Hotel,"Località su Gologone, 08025 Oliena NU, Italy",40.2900651,9.489365399999999,high,false
sardinia_003,Cala di Volpe,Sardinia,"Hotel Cala di Volpe, a Luxury Collection Hotel, Costa Smeralda","Costa Smeralda, 07020 Porto Cervo Provincia della Gallura Nord-Est Sardegna, Italy",41.0902627,9.5410506,low,true
sardinia_005,cala di volpe or belmond romanizzio,Sardinia,"Hotel Cala di Volpe, a Luxury Collection Hotel, Costa Smeralda","Costa Smeralda, 07020 Porto Cervo Provincia della Gallura Nord-Est Sardegna, Italy",41.0902627,9.5410506,low,true
sardinia_006,Gelateria Artigianale Mary,Sardinia,Gelateria Artigianale Mary,"Via Libertà, 32, 07020 Golfo Aranci SS, Italy",40.99946389999999,9.623025,low,true
sardinia_008,Spiaggia Cala Moresca,Sardinia,Spiaggia di Cala Moresca,"Spiaggia di Cala Moresca, Italy",40.9874414,9.6470551,low,true
sardinia_009,Spiaggia Razza di Juncu,Sardinia,Spiaggia di Razza di Junco,"Spiaggia di Razza di Junco, Italy",41.0529898,9.5230482,low,true
sardinia_010,Spiaggia Valle dell'Erica,Sardinia,Spiaggia Valle Dell'Erica,"Spiaggia Valle Dell'Erica, 07028 Santa Teresa Gallura Provincia della Gallura Nord-Est Sardegna, Italy",41.2279286,9.279074099999999,low,true
sardinia_011,Cala Brandinchi,Sardinia,Brandinchi Beach,"Brandinchi Beach, 07052, Italy",40.83471890000001,9.6858305,low,true
sardinia_012,Cala Goloritze,Sardinia,Cala Goloritzé,"Cala Goloritzé, Italy",40.1084992,9.6893168,medium,true
sardinia_013,Cala Mariolu Baunei,Sardinia,Cala Mariolu,"Ispuligidenìe, 08040 Baunei Provincia dell'Ogliastra, Italy",40.1238999,9.6758088,high,false
sardinia_014,Athena Sail,Sardinia,Athena Sail,"Porto turistico Palau Pontile A-B, 07020 Palau SS, Italy",41.1803124,9.3851195,low,true
sardinia_015,Porto Rotundo,Sardinia,Porto Rotondo,"07026 Porto Rotondo, Province of Gallura North-East Sardinia, Italy",41.0280117,9.549200299999999,low,true
sardinia_016,Porto Cervo,Sardinia,Porto Cervo,"07021 Porto Cervo, Province of Gallura North-East Sardinia, Italy",41.1315336,9.535745,low,true
sardinia_017,Phi Beach,Sardinia,Phi Beach,"Via Forte Cappellini, 07021 Arzachena Provincia della Gallura Nord-Est Sardegna, Italy",41.1422266,9.4669063,low,true
sardinia_018,Sinnos,Sardinia,Sinnos,"Vico II Eleonora D'Arborea, 09055 Gergei CA, Italy",39.7001459,9.101557999999999,medium,true
sardinia_019,Bar Gelateria del Molo,Sardinia,Bar gelateria del Molo,"Via del Molo, 47, 07026 Porto Rotondo Provincia della Gallura Nord-Est Sardegna, Italy",41.0281959,9.5463139,low,true
sardinia_020,Frades - La Terrazza,Sardinia,Frades La Terrazza,"SP94, 07021 Abbiadori Provincia della Gallura Nord-Est Sardegna, Italy",41.0943081,9.5284741,low,true
sardinia_022,Le Terrazze Ritual,Sardinia,Le Terrazze Ritual,"SP59, 07021 Arzachena Provincia della Gallura Nord-Est Sardegna, Italy",41.1339759,9.479813499999999,low,true
seoul_001,Myosa,Seoul,Myosa,"South Korea, Seoul, Seongdong-gu, Seongsu-dong 1(il)-ga, Seoulsup 2-gil, 2 2층",37.5477966,127.0397358,high,false
seoul_002,Bar Cham,Seoul,Bar Cham,"34 Jahamun-ro 7-gil, Jongno District, Seoul, South Korea",37.5791709,126.9703851,high,false
seoul_003,Ace 4 Club,Seoul,Ace 4 club,"105 Eulji-ro, Jung District, Seoul, South Korea",37.5663941,126.9895395,high,false
seoul_004,Bar Geranium,Seoul,바제라늄(Bar Geranium),"South Korea, Seoul, Gangnam District, 청담동 84-14",37.5260034,127.0407355,high,false
seoul_005,Hills & Europa,Seoul,HILLS & EUROPA,"South Korea, Seoul, Yongsan District, Sinheung-ro, 35 2층",37.5415935,126.9871014,high,false
seoul_006,Myeongdong Kyoja,Seoul,Myeongdong Kyoja Main Restaurant,"29 Myeongdong 10-gil, Jung District, Seoul, South Korea",37.5625266,126.985609,high,false
seoul_007,Woo Lae Oak,Seoul,Woo Lae Oak,"62-29 Changgyeonggung-ro, Jung District, Seoul, South Korea",37.5681851,126.9987092,high,false
seoul_008,Hanilkwan,Seoul,Hanilkwan Apgujeong,"14 Apgujeong-ro 38-gil, Gangnam District, Seoul, South Korea",37.52775820000001,127.032479,high,false
seoul_009,Tongue Cafe,Seoul,텅앤빈 청파 - Tongue And Bean,"South Korea, Seoul, 지하1층 14 텅앤빈 KR 서울특별시 용산구 청파로 45길",37.5445418,126.9699183,high,false
seoul_010,Nudake,Seoul,NUDAKE Haus Dosan,"50 Apgujeong-ro 46-gil, Gangnam District, Seoul, South Korea",37.5254165,127.0356387,high,false
seoul_011,Mil Toast,Seoul,Mil Toast Ikseon,"30-3 Supyo-ro 28-gil, Jongno District, Seoul, South Korea",37.57311920000001,126.9903425,high,false
seoul_012,Woo Lae Oak (Uraeok) for cold noodle,Seoul,Woo Lae Oak,"62-29 Changgyeonggung-ro, Jung District, Seoul, South Korea",37.5681851,126.9987092,high,false
seoul_013,Clementine,Seoul,Clementine,"5-1 Seoulsup 2-gil, Seongdong-gu, Seoul, South Korea",37.54753729999999,127.0397389,high,false
seoul_014,theRyse Autograph Collectionin Hongd,Seoul,"RYSE, Autograph Collection","South Korea, Seoul, Mapo-gu, 130 Yanghwa-ro, RYSE, Autograph Collection",37.5543695,126.92128,high,false
seoul_015,Upstanding Coffee,Seoul,Upstanding Coffee,"99-11 Sinheung-ro, 용산2가동 Yongsan District, Seoul, South Korea",37.5449134,126.9849996,high,false
seoul_016,Osulluc Tea House Bukchon,Seoul,Osulloc Tea House Bukchon,"45 Bukchon-ro, Jongno District, Seoul, South Korea",37.5808952,126.9848912,high,false
seoul_017,Folki,Seoul,Folki,"6 Sajik-ro 9-gil, Pirun-dong, Jongno District, Seoul, South Korea",37.5764692,126.9687697,high,false
seoul_018,Woo Lae Oak,Seoul,Woo Lae Oak,"62-29 Changgyeonggung-ro, Jung District, Seoul, South Korea",37.5681851,126.9987092,high,false
seoul_019,ParkjunBeautyLab,Seoul,ParkJunBeautyLab-MyeongDong[Hair&Scalp]박준뷰티랩,"South Korea, Seoul, Jung District, Solaria Hotel 5th floor",37.5624466,126.985281,high,false
seoul_020,Hanilkwan DAY THREE,Seoul,Hanilkwan Apgujeong,"14 Apgujeong-ro 38-gil, Gangnam District, Seoul, South Korea",37.52775820000001,127.032479,high,false
seoul_021,Stepost Coffee,Seoul,Stepost,"13 Sangwon 1-gil, Seongdong-gu, Seoul, South Korea",37.5449862,127.0488187,high,false
seoul_022,Gentle Monster,Seoul,GENTLE MONSTER,"South Korea, Seoul, Jung District, Namdaemun-ro, 81 3F",37.5648827,126.9818867,high,false
seoul_023,Spa Lei,Seoul,"Spa Lei, Seoul","5 Gangnam-daero 107-gil, Seocho District, Seoul, South Korea",37.5179489,127.0181942,high,false
seoul_024,Hyogye,Seoul,Hyogye,"South Korea, Seoul, Gangnam District, Dosan-daero 15-gil, 15 1층",37.5192179,127.0237293,high,false
seoul_025,Hyogye DAY FOUR,Seoul,Hyogye,"17 Eulji-ro 12-gil, Jung District, Seoul, South Korea",37.5653957,126.9911196,high,false
seoul_026,Boot Cafe,Seoul,Boot Café Seochon,"46 Jahamun-ro, Jongno District, Seoul, South Korea",37.58004409999999,126.9715123,high,false
seoul_027,Osulloc Tea House,Seoul,O'sulloc Tea House MMCA Branch,"30 Samcheong-ro, Jongno District, Seoul, South Korea",37.5797452,126.9808063,high,false
seoul_028,Myoak Coffee,Seoul,myc,"South Korea, Seoul, Jongno District, 청운효자동 Pirundae-ro 5-gil, 13 1층",37.5793263,126.9679446,high,false
seoul_029,Tutorial,Seoul,Seoul My Soul Shop (Myeong-dong Tourist Information Center),"South Korea, Seoul, Jung District, Eulji-ro, 66 하나금융그룹 명동사옥 별관 1층",37.5652696,126.9849526,high,false
seoul_030,Bonanza Coffee,Seoul,보난자커피 군자 카페 & 로스터리 Bonanza Coffee Gunja Cafe & Roastery,"239 Neungdong-ro, Gwangjin District, Seoul, South Korea",37.5516078,127.0761909,high,false
seoul_031,Wet Coffee,Seoul,Pont Cafe,"19-16 Hangang-daero 15-gil, Yongsan District, Seoul, South Korea",37.525751,126.9628443,high,false
seoul_032,Under Pressure,Seoul,Under Pressure,"37 Yeongdong-daero 106-gil, Gangnam District, Seoul, South Korea",37.51422489999999,127.0640865,high,false
seoul_033,Weekend Coffee,Seoul,통인동 커피공방 Weekend,"132 Tongin-dong, Jongno District, Seoul, South Korea",37.5795114,126.9703259,high,false
seoul_034,Onion,Seoul,Cafe Onion Anguk,"5 Gyedong-gil, Jongno District, Seoul, South Korea",37.5776235,126.9865541,high,false
seoul_035,Hanjungsun,Seoul,HAN JUNG SUN,"South Korea, Seoul, Seongdong-gu, Yeonmujang-gil, 43 1 1F",37.5428451,127.054169,high,false
seoul_036,Saltbread in Seaside,Seoul,Jayeondo Sogeumppang (Salt Bread) & Jayeondoga,"21-17 Supyo-ro 28-gil, Jongno District, Seoul, South Korea",37.5737007,126.9896957,high,false
seoul_037,Acid House,Seoul,애시드하우스 Acid House,"507-3 Sinsa-dong, Gangnam District, Seoul, South Korea",37.5199336,127.0200559,high,false
seoul_038,Oude Bakery,Seoul,Oude,"South Korea, Seoul, Seongdong-gu, Seongsui-ro 24-gil, 36 2층",37.5441024,127.0619135,high,false
seoul_039,Wonhyeongdeul,Seoul,Wonhyeongdeul,"South Korea, Seoul, Jung District, Changgyeonggung-ro 1-gil, 38 4층",37.56248009999999,126.9962662,high,false
seoul_040,Gwangjang Market,Seoul,Gwangjang Market,"88 Changgyeonggung-ro, Jongno District, Seoul, South Korea",37.5700398,126.9996036,high,false
seoul_041,No Stress Burger,Seoul,Nostressburger,"62 Sinheung-ro, Yongsan District, Seoul, South Korea",37.54378760000001,126.9873925,high,false
seoul_042,Bar Charm,Seoul,Bar Cham,"34 Jahamun-ro 7-gil, Jongno District, Seoul, South Korea",37.5791709,126.9703851,high,false
seoul_043,Big Lights,Seoul,Big Lights,"61-17 Hannam-daero 20-gil, Yongsan District, Seoul, South Korea",37.5354427,127.0101606,high,false
seoul_044,Pine & Co,Seoul,파인앤코 Pine&Co,"33 지하 Seolleung-ro 157-gil, Gangnam District, Seoul, South Korea",37.5262836,127.0370432,high,false
seoul_045,Bar Tea Scent,Seoul,Bar Tea Scent,"South Korea, Seoul, Gangnam District, Seolleung-ro 162-gil, 16 1층",37.5267173,127.0416649,high,false
seoul_046,Kompakt Record Bar Ver.2,Seoul,Kompakt record bar ver.2,"South Korea, Seoul, Gangnam District, 신사동 553-27",37.5221472,127.0257324,high,false
seoul_047,Aureke Spa,Seoul,Areuke Spa,"34 Wausan-ro 18-gil, Mapo-gu, Seoul, South Korea",37.5516992,126.9239864,high,false
seoul_048,Aqua Field Goyang,Seoul,AQUAFIELD Goyang,"South Korea, Gyeonggi-do, Goyang-si, Deogyang-gu, Goyang-daero, 1955 4 층",37.6479608,126.8967612,high,false
seoul_049,Spa 1899,Seoul,"1899 Jeonggwanjang Spa, Gangnam-gu","영동대로 416, 2층, 케이티앤지 타워, 지하, Gangnam District, Seoul, South Korea",37.5065686,127.0653612,high,false
seoul_050,Spa Gogyeol,Seoul,스파고결 SPA GOGYEOL,"South Korea, Seoul, of J&C building Seolleung-ro, 132-gil J&C빌딩 4층 4th Floor KR 서울특별시 강남구 선릉로 132길 13",37.5182232,127.0422056,high,false
seoul_051,Sulwahsoo,Seoul,sulwhasoo Flagship store,"Bukchon-ro 11-gil, Jongno District, Seoul, South Korea",37.581067,126.98553,high,false
